id,title,overview
3fa752c0-958b-4922-b01f-b3c8d40402f4,The Truth of Lie,"Two women are held hostage in a deep basement of an abandoned industrial site. They're chained to the wall, sharing a moldy mattress, some food and a bucket. From time to time their captor drops by in order to torture them, to drive them to the point of breaking. Unfortunately, early into the kidnapping, the captor has made a mistake by letting them know when exactly he is going to release them. On one hand, this gives hope to the women, on the other hand this creates the necessity for maximum cruelty on the captor's side as he wants to break them for that little project of his. The whole situation threatens to escalate when the captor's partner in crime suddenly shows up and makes new demands."
3fab3a0b-491d-4cbe-978d-02e889893576,This Summer Feeling,"Sasha, a French woman of thirty, dies suddenly in Berlin. Her Fiancé, Lawrence, and her sister Zoé, must come to terms as the consequences of this shock set in."
3fadf1a0-2c02-4e09-a1d9-4c9cc46fb41e,The Infinite Man,"A man's attempts to construct the ultimate romantic weekend backfire when his quest for perfection traps his lover in an infinite loop."
3faef06f-e739-45d6-8627-7e6df50462f1,Housekeeping,"Lucy Castillo, a young med student, has just given up a prized summer internship to bail out her troubled younger brother, Sal... again. He needs cash fast, and after being unable to find a job, Lucy reluctantly accepts the too-good-to-be-true position as a housekeeper offered to her through a friend of a friend. For only three weeks work, she will be paid enough to get Sal out of trouble. Things start to take a disturbing turn, however, as the job reveals itself to be anything but normal. Her never-seen employer seems to have a dark side, and Lucy's own haunted past begins to reappear, tormenting her. As the job spirals out of control and Sal's life hangs in the balance, Lucy's grip on reality disappears."
3fb3b29b-bb38-41f3-a20d-8ba670b9b94c,Lowlands,Set in the early part of 20th century Europe. There lived a dancer who becomes the romantic bone of contention between a humble shepherd and an imperious marquis.
3fb48501-166e-44d6-a9a3-1d4e52088212,Reprise,"Two competitive friends, fueled by literary aspirations and youthful exuberance, endure the pangs of love, depression and burgeoning careers."
3fb5d211-0867-4299-9af8-574d988a8e8a,A Sun-Tribe Myth from the Bakumatsu Era,"Saheji, a man-about-town, gets stuck at a high-class brothel when he can’t pay the bill. He makes the best of his situation by performing various tasks amidst the tumult of the end of the shogunate—but always by making sure to get a “commission” for his troubles."
3fb8453d-3b9d-4971-97b5-f4d14ffa5edb,Love Happens,"Dr. Burke Ryan is a successful self-help author and motivational speaker with a secret. While he helps thousands of people cope with tragedy and personal loss, he secretly is unable to overcome the death of his late wife. It's not until Burke meets a fiercely independent florist named Eloise that he is forced to face his past and overcome his demons."
3fb9c79a-06c1-43b8-8adb-55ead19ee008,Breaking Point,"A retired police detective reluctantly returns to action to stop a serial killer dubbed ""The Surgeon""."
3fb9eaea-3b92-4d19-8a22-2ba8b5c54303,Happy New Year,"Small time crooksters Nick and Charlie have an elaborate plan to rob an exclusive jewelers store. Using a variety of disguises and posing as rich old men and women they begin the set-up, but then Nick falls for the owner of a neighboring antique store and things get a little complicated."
3fba3180-ee56-414d-b01d-c6d7d3e1220f,Villain,"Shimizu Yuichi (portrayed by the wonderful Tsumabuki Satoshi) is a shy and lonely day laborer looking for love. He aimlessly spends time corresponding with girls via telephone dating services and going on random encounters with girls looking for spending cash. His world is shattered one day when he is involved in the murder of one of his former encounters, the sweet-faced Ishibashi Yoshino (Mitsushima Hikari) who, after being jilted by playboy Masuo Keijo (Okada Masaki playing against type), berates and mocks the troubled loner."
3fbb6e1b-90f9-4889-9f83-698f8e33d503,House of Cards,"When Ruth Matthews's husband is killed in a fall at an archaeological dig, her daughter Sally handles her father's death in a very odd manner. As Sally's condition worsens, Ruth takes her to see Jake, an expert in childhood autism. Jake attempts to bring Sally out of her mental disarray through traditional therapy methods, but Ruth takes a different route. She risks her own sanity by attempting to enter her daughter's mind and make sense of the seemingly bizarre things that Sally does, including building a wondrous house of cards"
3fbdef8d-0ac8-4223-8bef-44677337efa1,The Farewell,"A portrait of a single day in the late summer of 1956, toward the end of Bertolt Brecht's life, as he prepares to leave his lakeside home, surrounded by the women who form his extended family."
3fbe4c82-2d29-4016-8f9c-7e463c72c493,DC Showcase: Green Arrow,"At an airport, the Emerald Archer must protect a young princess from assassins."
3fbee3e8-705b-4252-bc55-1dbcd2a16edd,Foreign Parts,"A portrayal of a hidden enclave of auto shops and junkyards fated for demolition in the shadow of a new baseball stadium in Queens. The film observes this vibrant community of immigrants – where wrecks, refuse, and recycling form a thriving commerce – as it struggles for daily survival and contests New York City's development scheme."
3fc14309-6471-4fef-a098-af18888aac96,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge."
3fc1630b-ae22-4d0b-b1f8-7a2587e05b3a,Go,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life."
3fc1e429-aebd-4a43-8433-000dec9d95b4,Lovecraft: Fear of the Unknown,"A chronicle of the life, work and mind that created the Cthulhu mythos."
3fc3d58e-1ed6-487e-b79d-87d483c4f748,Shaft,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness."
3fc44364-e42e-4484-b155-c9e8817a81df,The Foot Shooting Party,"The lead singer of a band gets drafted for war in Vietnam. So as not to break up the band, he decides to shoot his own foot."
3fc56523-3ded-48b1-b9c5-566fa7749014,Scream 2,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself."
3fc7529d-e378-4c5b-a0d9-54ed0490e83d,Komedia malzenska,"Małżeństwo Marii i Wiktora przechodzi kryzys. Kobieta postanawia pokazać mężowi jak trudna jest praca w domu, dlatego wyjeżdża do innego miasta. Jak poradzi sobie Wiktor z ziećmi i wszystkimi obowiązkami? Jak Maria da sobie radę w wielkim mieście ?"
3fc97226-79bc-4911-94b7-368c71d05211,Solovey-Razboynik,"The story of the daring romance Solovyov Sevastyanov G., ctupivshem by the call of blood on the path of the valiant Russian robbery. And while the security forces led by a secret agent trying to close H7 gang Nightingale the Robber, he, with his drive and mischief, restores fairness in my native land. But sooner or later every ""Tale"" comes to an end ..."
3fca5cdd-f77b-4d3a-95eb-ee79454af5c1,Jerry Maguire,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player."
3fcbc8d5-4662-469f-acb9-f5546a63cc7c,The Valley,"Viviane, a French Consul's wife, is in New Guinea to find exotic feathers for export to Paris. She encounters four European travelers who are en route to ""La Vallée"": The Valley, high in the Guinean mountains, is shown on maps as 'Obscured by Clouds' and is beyond their previous experiences. Viviane joins their trek to find rare feathers and soon becomes entwined in their journey. Their extended stay with the Mapuga tribe brings a denouement between western and indigenous values before their final quest toward the 'Valley of the Gods'. (c) Neal Wells"
